crimeCategory,latitude,longitude
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.951131,77.539115
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.948074,77.534518
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.965034,77.538263
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.959961,77.532982
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943157,77.54423
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.936416,77.518864
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.949505,77.536547
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.968135,77.522382
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.968412,77.526534
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945351,77.528044
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945422,77.528377
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.936352,77.518596
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.977897,77.542255
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.937154,77.529159
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.960628,77.538113
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.953002,77.544938
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.950633,77.537594
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.963891,77.547672
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.946189,77.526366
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.018081,77.558362
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.019457,77.552907
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.014535,77.582641
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.998804,77.584319
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.004352,77.581021
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.931907,77.592623
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.931027,77.600761
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.916632,77.603028
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.916451,77.610134
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.00522,77.580872
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.010167,77.570756
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.014617,77.583831
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.999525,77.574786
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.996538,77.590356
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.002376,77.5842
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.923653,77.600266
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.910065,77.614483
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.90566,77.601913
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83919,77.56653
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.875588,77.648933
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.930071,77.600529
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61284
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.927067,77.592829
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.913036,77.599929
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8991,77.609594
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.91693,77.592644
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.895415,77.607808
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.914295,77.599918
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.925056,77.5953
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83876,77.61453
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.015121,77.661933
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.013022,77.662013
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.01628,77.661154
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.999778,77.67374
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.002138,77.663132
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.001626,77.66283
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.017394,77.659988
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.004318,77.663285
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.012762,77.664559
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.994897,77.664585
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.002059,77.662938
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.002081,77.66315
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008628,77.667164
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.015105,77.661936
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.011804,77.669014
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.014666,77.657343
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.000781,77.676161
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.017319,77.659092
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.000808,77.676735
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.00349,77.658486
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.003491,77.658486
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.012911,77.662101
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.000289,77.559089
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.931316,77.5514
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.940798,77.565956
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.94792,77.580315
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.949224,77.562469
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.934197,77.558996
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.947799,77.580014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.951098,77.573881
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.944124,77.57902
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.94987,77.567928
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.942314,77.578624
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.935692,77.566773
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.941511,77.58091
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.951246,77.549543
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.946282,77.552291
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.939427,77.580149
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.938499,77.567985
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943595,77.579289
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.941854,77.561058
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.905394,77.582362
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.944796,77.556701
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.938562,77.553868
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.946831,77.555608
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943638,77.580192
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.957046,77.562353
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.944923,77.558273
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.933677,77.586407
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.937444,77.560326
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.948236,77.56865
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.938357,77.573789
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.950842,77.573494
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.922652,77.656297
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.924161,77.669553
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.922652,77.656297
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.889573,77.673161
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.923417,77.65656
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.936811,77.572877
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.94146,77.525317
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.941974,77.561034
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.942878,77.551041
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945886,77.556415
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.94462,77.564507
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.951019,77.573879
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.919324,77.668156
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.003381,77.515808
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943002,77.553616
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.947009,77.57972
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.942231,77.556248
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.91404,77.677402
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.922652,77.656297
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.898565,77.667276
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.914335,77.67622
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.893392,77.673992
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.917409,77.672698
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.903628,77.661913
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.922077,77.66756
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9044709,77.6767701
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.900226,77.6754306
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.926811,77.669748
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.921043,77.665806
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.917463,77.66842
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.918379,77.670565
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.911452,77.676597
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.925124,77.674414
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9459,77.562253
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.957779,77.560632
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.93882,77.57385
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.941775,77.556926
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.939336,77.580153
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.948463,77.572209
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.948254,77.571241
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.93614,77.571732
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943667,77.579505
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.936658,77.574008
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.944611,77.569453
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.932857,77.546942
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.938333,77.556973
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.944393,77.579659
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.947024,77.580023
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.944798,77.575605
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9459,77.562253
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.956375,77.56143
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943631,77.568758
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.009586,77.520511
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.016703,77.511776
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.990584,77.613912
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.001331,77.629204
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.999902,77.610872
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.002819,77.622143
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.99167,77.607138
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.993523,77.607382
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.987695,77.618145
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.993525,77.607391
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.003822,77.620093
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.00085,77.611496
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.987253,77.619365
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.989106,77.609855
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.946139,77.602489
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.937835,77.627854
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.948392,77.606295
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.937786,77.627892
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.928911,77.617475
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.924845,77.637935
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.937419,77.626825
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.936839,77.627022
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.94144,77.62072
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.932391,77.613466
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.935353,77.628738
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.931473,77.622572
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.931935,77.632306
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.925082,77.63398
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.940121,77.603274
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.924496,77.638649
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.940703,77.626854
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.935277,77.62442
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.933309,77.62547
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.93535,77.628738
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945693,77.606419
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.959526,77.565515
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.970703,77.566586
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.96035,77.562265
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.956423,77.556923
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.872028,77.651309
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.960914,77.558145
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.962169,77.563606
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.963191,77.566851
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.963192,77.566852
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.96635,77.56827
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.962887,77.566005
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.92274,77.545256
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.914924,77.568541
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.926756,77.553056
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.923927,77.55309
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.923927,77.55309
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.933681,77.558194
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83876,77.62402
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83852,77.61453
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83993,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83876,77.63041
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83852,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8452,77.647973
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61043
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61043
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.839288,77.62274
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83876,77.61043
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83904,77.61453
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83876,77.62504
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83935,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.842939,77.61284
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.61043
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83993,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83852,77.61043
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.890032,77.639741
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83876,77.61453
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.854329,77.662932
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83876,77.62504
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83978,77.61453
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83852,77.61014
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83947,77.62402
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83978,77.6212
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.856194,77.61284
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83852,77.61043
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.856194,77.613826
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.854976,77.659488
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.83625,77.62504
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.843083,77.639245
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9983,77.553
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.996717,77.569387
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.996647,77.569826
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.980056,77.548879
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.980056,77.548569
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.996444,77.563362
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.007486,77.548691
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.982084,77.563252
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.99488,77.548691
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.003803,77.54887
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.000185,77.676318
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008681,77.569102
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.982042,77.54887
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.006107,77.54909
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.998301,77.553107
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.993431,77.571523
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008721,77.569111
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.001116,77.58159
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.007583,77.555503
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.002291,77.553194
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.993347,77.568774
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008493,77.557268
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.982042,77.566503
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008122,77.554299
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.002207,77.553211
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.004313,77.553888
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008122,77.554299
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.000217,77.678052
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.000093,77.67668
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.000286,77.678788
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0004,77.679288
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.996285,77.67596
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.996951,77.669538
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.996845,77.669323
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.905313,77.627992
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.923032,77.619743
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.929542,77.615102
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.917439,77.622946
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.919744,77.613095
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.931866,77.613464
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.929551,77.615017
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.917829,77.626906
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.912464,77.625397
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.917879,77.622377
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.90021,77.622231
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.975634,77.54263
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.980828,77.549129
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.975596,77.554514
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.974563,77.548263
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.980806,77.549165
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.986564,77.632565
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.956842,77.542315
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.974563,77.542315
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.981093,77.559143
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.981488,77.564399
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.96325,77.63259
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.974563,77.548265
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.981051,77.564423
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9643,77.5437
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.96438,77.54371
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.96906,77.5544
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.98008,77.54267
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.978999,77.564429
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.975002,77.552226
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.96006,77.55383
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.977565,77.564773
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.98141,77.56003
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.975683,77.556223
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9759,77.5525
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9736,77.5491
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9767,77.5228
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.98066,77.54277
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.914238,77.641352
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.929747,77.615173
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.917238,77.610536
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.942165,77.62599
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008847,77.591269
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.008928,77.591409
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.011807,77.593302
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.019318,77.595718
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.019318,77.595718
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.997286,77.598377
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.017135,77.560462
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.015918,77.555879
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.019025,77.553293
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.015299,77.563829
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.016671,77.556463
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.018682,77.557698
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.018491,77.553248
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.014285,77.560145
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.016483,77.556467
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.017185,77.560566
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.015362,77.547828
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.015989,77.562523
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.016069,77.556159
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.015533,77.554184
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.017621,77.553876
MOTOR VEHICLE ACCIDENTS NON-FATAL,13.018397,77.557324
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.98314,77.564728
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.938793,77.522693
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.947142,77.532541
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.950034,77.537173
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.940183,77.531778
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.938615,77.533356
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.95131,77.52183
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.958201,77.518549
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.957942,77.526988
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943305,77.542115
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.943523,77.538654
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.963878,77.530396
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.954353,77.54414
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945357,77.527962
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.95139,77.521068
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.958884,77.517782
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.949226,77.523076
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.954292,77.54402
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.96784,77.523979
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.954319,77.544123
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.938353,77.533629
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.951601,77.539869
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.937192,77.520527
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.959286,77.516735
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.953311,77.538407
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.954395,77.544046
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945411,77.528321
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.961934,77.529625
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.958919,77.516625
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945374,77.528302
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.956041,77.546523
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945851,77.528843
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.945333,77.528595
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.946804,77.524946
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.942765,77.536399
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.94614,77.529987
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.953832,77.546261
MOTOR VEHICLE ACCIDENTS NON-FATAL,12.954394,77.544189
